2021-05-24 12:43:10,330 - HyperTuner_objective - INFO - ObjValue=-0.6824944019 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 447, 'epoch': 3, 'hidden_size': 449, 'lr': 0.7406471423269038}
2021-05-24 12:50:23,844 - HyperTuner_objective - INFO - ObjValue=-0.7022457719 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 418, 'epoch': 1, 'hidden_size': 441, 'lr': 1.2989916757924396}
2021-05-24 12:50:24,773 - HyperTuner_objective - INFO - ObjValue=-0.6966767311 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 443, 'epoch': 1, 'hidden_size': 445, 'lr': 1.232489100349177}
2021-05-24 12:50:25,753 - HyperTuner_objective - INFO - ObjValue=-0.7028501630 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 439, 'epoch': 1, 'hidden_size': 475, 'lr': 1.1168510838381525}
2021-05-24 12:50:26,701 - HyperTuner_objective - INFO - ObjValue=-0.7094480395 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 474, 'epoch': 1, 'hidden_size': 482, 'lr': 1.1655930441394393}
2021-05-24 12:50:27,562 - HyperTuner_objective - INFO - ObjValue=-0.6979385018 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 466, 'epoch': 1, 'hidden_size': 452, 'lr': 1.4407135710832728}
2021-05-24 12:50:28,533 - HyperTuner_objective - INFO - ObjValue=-0.6942235827 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 414, 'epoch': 1, 'hidden_size': 447, 'lr': 1.0495385049007186}
2021-05-24 12:50:29,427 - HyperTuner_objective - INFO - ObjValue=-0.6950719357 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 507, 'epoch': 1, 'hidden_size': 477, 'lr': 0.9518330442107893}
2021-05-24 12:50:30,265 - HyperTuner_objective - INFO - ObjValue=-0.6997593045 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 481, 'epoch': 1, 'hidden_size': 443, 'lr': 0.9219268184873379}
2021-05-24 12:50:31,234 - HyperTuner_objective - INFO - ObjValue=-0.7014894485 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 451, 'epoch': 1, 'hidden_size': 470, 'lr': 1.3181090172707988}
2021-05-24 12:50:32,138 - HyperTuner_objective - INFO - ObjValue=-0.6799769402 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 469, 'epoch': 1, 'hidden_size': 453, 'lr': 1.1400766771578836}
2021-05-24 12:50:35,987 - HyperTuner_objective - INFO - ObjValue=-0.4840583503 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 476, 'epoch': 4, 'hidden_size': 462, 'lr': 1.010385095663162}
2021-05-24 12:50:37,068 - HyperTuner_objective - INFO - ObjValue=-0.6972030401 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 412, 'epoch': 1, 'hidden_size': 451, 'lr': 1.0324255067501609}
2021-05-24 12:50:37,894 - HyperTuner_objective - INFO - ObjValue=-0.7141360641 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 490, 'epoch': 1, 'hidden_size': 444, 'lr': 1.498726105807325}
2021-05-24 12:50:40,760 - HyperTuner_objective - INFO - ObjValue=-0.6790199280 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 422, 'epoch': 3, 'hidden_size': 474, 'lr': 1.0709619575471445}
2021-05-24 12:50:41,687 - HyperTuner_objective - INFO - ObjValue=-0.7129461765 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 483, 'epoch': 1, 'hidden_size': 478, 'lr': 0.9852604265968022}
2021-05-24 12:50:42,639 - HyperTuner_objective - INFO - ObjValue=-0.6962631345 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 475, 'epoch': 1, 'hidden_size': 479, 'lr': 1.0869940613948075}
2021-05-24 12:50:44,173 - HyperTuner_objective - INFO - ObjValue=-0.6921749711 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 500, 'epoch': 2, 'hidden_size': 440, 'lr': 1.2258489210592243}
2021-05-24 12:50:45,146 - HyperTuner_objective - INFO - ObjValue=-0.6846320033 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 467, 'epoch': 1, 'hidden_size': 483, 'lr': 1.4722511458646026}
2021-05-24 12:50:46,074 - HyperTuner_objective - INFO - ObjValue=-0.7003959417 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 441, 'epoch': 1, 'hidden_size': 459, 'lr': 1.2504609295053253}
2021-05-24 12:50:49,537 - HyperTuner_objective - INFO - ObjValue=-0.6535757780 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 493, 'epoch': 4, 'hidden_size': 484, 'lr': 1.3925529920823858}
2021-05-24 12:50:50,391 - HyperTuner_objective - INFO - ObjValue=-0.7095946074 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 499, 'epoch': 1, 'hidden_size': 460, 'lr': 1.3656649469998265}
2021-05-24 12:50:51,248 - HyperTuner_objective - INFO - ObjValue=-0.6950130463 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 509, 'epoch': 1, 'hidden_size': 473, 'lr': 1.1503651805959325}
2021-05-24 12:50:54,243 - HyperTuner_objective - INFO - ObjValue=-0.6733239889 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 416, 'epoch': 3, 'hidden_size': 467, 'lr': 1.1887802654056991}
2021-05-24 12:50:55,153 - HyperTuner_objective - INFO - ObjValue=-0.7122310400 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 489, 'epoch': 1, 'hidden_size': 465, 'lr': 1.126726797731635}
2021-05-24 12:50:56,160 - HyperTuner_objective - INFO - ObjValue=-0.7028566003 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 503, 'epoch': 1, 'hidden_size': 469, 'lr': 1.0572106570410895}
2021-05-24 12:50:57,887 - HyperTuner_objective - INFO - ObjValue=-0.6985636950 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 479, 'epoch': 2, 'hidden_size': 480, 'lr': 0.9657060076339927}
2021-05-24 12:50:58,841 - HyperTuner_objective - INFO - ObjValue=-0.7028627396 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 463, 'epoch': 1, 'hidden_size': 471, 'lr': 1.1004049509815959}
2021-05-24 12:50:59,769 - HyperTuner_objective - INFO - ObjValue=-0.6674391627 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 427, 'epoch': 1, 'hidden_size': 449, 'lr': 1.2958753331881476}
2021-05-24 12:51:03,382 - HyperTuner_objective - INFO - ObjValue=-0.6494238377 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 425, 'epoch': 4, 'hidden_size': 436, 'lr': 1.3401848797390468}
2021-05-24 12:51:04,481 - HyperTuner_objective - INFO - ObjValue=-0.6983124018 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 471, 'epoch': 1, 'hidden_size': 482, 'lr': 0.908324893130006}
2021-05-24 12:51:05,412 - HyperTuner_objective - INFO - ObjValue=-0.7073912024 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 460, 'epoch': 1, 'hidden_size': 464, 'lr': 1.275313431950581}
2021-05-24 12:51:07,980 - HyperTuner_objective - INFO - ObjValue=-0.6875247955 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 486, 'epoch': 3, 'hidden_size': 468, 'lr': 0.9459416942326457}
2021-05-24 12:51:08,874 - HyperTuner_objective - INFO - ObjValue=-0.7047670484 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 458, 'epoch': 1, 'hidden_size': 454, 'lr': 1.1667093340385455}
2021-05-24 12:51:10,701 - HyperTuner_objective - INFO - ObjValue=-0.7124933004 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 438, 'epoch': 2, 'hidden_size': 457, 'lr': 1.2139053183171282}
2021-05-24 12:51:11,571 - HyperTuner_objective - INFO - ObjValue=-0.7033368945 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 508, 'epoch': 1, 'hidden_size': 447, 'lr': 1.009658182581599}
2021-05-24 12:51:12,567 - HyperTuner_objective - INFO - ObjValue=-0.6740700006 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 432, 'epoch': 1, 'hidden_size': 455, 'lr': 1.4163139536599252}
2021-05-24 12:51:13,535 - HyperTuner_objective - INFO - ObjValue=-0.7117674351 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 436, 'epoch': 1, 'hidden_size': 461, 'lr': 0.9911444913344744}
2021-05-24 12:51:14,395 - HyperTuner_objective - INFO - ObjValue=-0.7038927078 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 480, 'epoch': 1, 'hidden_size': 439, 'lr': 1.0333675444398138}
2021-05-24 12:51:18,388 - HyperTuner_objective - INFO - ObjValue=-0.6469608545 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 419, 'epoch': 4, 'hidden_size': 474, 'lr': 1.454921184126534}
2021-05-24 12:51:19,323 - HyperTuner_objective - INFO - ObjValue=-0.6989255548 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 468, 'epoch': 1, 'hidden_size': 473, 'lr': 0.8926449143186765}
2021-05-24 12:51:21,882 - HyperTuner_objective - INFO - ObjValue=-0.6860831976 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 495, 'epoch': 3, 'hidden_size': 472, 'lr': 1.2401040119569138}
2021-05-24 12:51:22,705 - HyperTuner_objective - INFO - ObjValue=-0.6890956163 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 462, 'epoch': 1, 'hidden_size': 448, 'lr': 0.9281500934924706}
2021-05-24 12:51:23,612 - HyperTuner_objective - INFO - ObjValue=-0.7036698461 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 492, 'epoch': 1, 'hidden_size': 476, 'lr': 1.3164187672001992}
2021-05-24 12:51:25,670 - HyperTuner_objective - INFO - ObjValue=-0.6974329948 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 415, 'epoch': 2, 'hidden_size': 466, 'lr': 1.1063281261206652}
2021-05-24 12:51:26,683 - HyperTuner_objective - INFO - ObjValue=-0.6947237849 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 448, 'epoch': 1, 'hidden_size': 437, 'lr': 1.3761396116861677}
2021-05-24 12:51:27,630 - HyperTuner_objective - INFO - ObjValue=-0.7180351019 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 424, 'epoch': 1, 'hidden_size': 442, 'lr': 1.079490060223922}
2021-05-24 12:51:31,153 - HyperTuner_objective - INFO - ObjValue=-0.6608115435 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 450, 'epoch': 4, 'hidden_size': 458, 'lr': 1.2596640701956354}
2021-05-24 12:51:32,219 - HyperTuner_objective - INFO - ObjValue=-0.7128093839 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 449, 'epoch': 1, 'hidden_size': 485, 'lr': 0.968382026178872}
2021-05-24 12:51:33,138 - HyperTuner_objective - INFO - ObjValue=-0.6875873804 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 464, 'epoch': 1, 'hidden_size': 475, 'lr': 0.8558344767555582}
2021-05-24 12:51:35,771 - HyperTuner_objective - INFO - ObjValue=-0.6791216731 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 437, 'epoch': 3, 'hidden_size': 441, 'lr': 1.1306455527186565}
2021-05-24 12:51:36,913 - HyperTuner_objective - INFO - ObjValue=-0.7103933692 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 487, 'epoch': 1, 'hidden_size': 481, 'lr': 1.1807883999727333}
2021-05-24 12:51:37,772 - HyperTuner_objective - INFO - ObjValue=-0.7129129767 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 502, 'epoch': 1, 'hidden_size': 438, 'lr': 1.2030245886134043}
2021-05-24 12:51:39,510 - HyperTuner_objective - INFO - ObjValue=-0.6969895959 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 491, 'epoch': 2, 'hidden_size': 452, 'lr': 1.0439146106663306}
2021-05-24 12:51:40,398 - HyperTuner_objective - INFO - ObjValue=-0.6755126119 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 472, 'epoch': 1, 'hidden_size': 443, 'lr': 1.4395238143064977}
2021-05-24 12:51:41,260 - HyperTuner_objective - INFO - ObjValue=-0.6996933818 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 510, 'epoch': 1, 'hidden_size': 453, 'lr': 0.8806950613135789}
2021-05-24 12:51:44,632 - HyperTuner_objective - INFO - ObjValue=-0.6654761434 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 497, 'epoch': 4, 'hidden_size': 444, 'lr': 1.349751032582555}
2021-05-24 12:51:45,683 - HyperTuner_objective - INFO - ObjValue=-0.7015194297 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 452, 'epoch': 1, 'hidden_size': 482, 'lr': 0.7896277413363614}
2021-05-24 12:51:46,771 - HyperTuner_objective - INFO - ObjValue=-0.6882494688 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 434, 'epoch': 1, 'hidden_size': 477, 'lr': 1.0618630503678153}
2021-05-24 12:51:49,609 - HyperTuner_objective - INFO - ObjValue=-0.6651610136 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 435, 'epoch': 3, 'hidden_size': 445, 'lr': 1.4822492190098076}
2021-05-24 12:51:50,603 - HyperTuner_objective - INFO - ObjValue=-0.7118430138 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 417, 'epoch': 1, 'hidden_size': 470, 'lr': 0.9992508789583132}
2021-05-24 12:51:51,535 - HyperTuner_objective - INFO - ObjValue=-0.6988592744 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 477, 'epoch': 1, 'hidden_size': 447, 'lr': 1.1461403976005846}
2021-05-24 12:51:53,620 - HyperTuner_objective - INFO - ObjValue=-0.7164094448 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 459, 'epoch': 2, 'hidden_size': 474, 'lr': 0.8422531127163833}
2021-05-24 12:51:54,665 - HyperTuner_objective - INFO - ObjValue=-0.7006448507 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 466, 'epoch': 1, 'hidden_size': 479, 'lr': 1.2988962949948744}
2021-05-24 12:51:55,570 - HyperTuner_objective - INFO - ObjValue=-0.6975310445 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 494, 'epoch': 1, 'hidden_size': 459, 'lr': 1.4063528374626475}
2021-05-24 12:51:59,424 - HyperTuner_objective - INFO - ObjValue=-0.6520611048 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 447, 'epoch': 4, 'hidden_size': 462, 'lr': 1.1144580488898341}
2021-05-24 12:52:00,502 - HyperTuner_objective - INFO - ObjValue=-0.7035581470 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 454, 'epoch': 1, 'hidden_size': 484, 'lr': 1.021166697918266}
2021-05-24 12:52:01,526 - HyperTuner_objective - INFO - ObjValue=-0.6968284845 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 440, 'epoch': 1, 'hidden_size': 451, 'lr': 0.8190430714838246}
2021-05-24 12:52:03,957 - HyperTuner_objective - INFO - ObjValue=-0.6755408049 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 431, 'epoch': 3, 'hidden_size': 440, 'lr': 1.2251308649480654}
2021-05-24 12:52:04,845 - HyperTuner_objective - INFO - ObjValue=-0.7175335884 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 421, 'epoch': 1, 'hidden_size': 473, 'lr': 0.9355024385176692}
2021-05-24 12:52:05,960 - HyperTuner_objective - INFO - ObjValue=-0.6961930394 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 453, 'epoch': 1, 'hidden_size': 471, 'lr': 1.0905015572564043}
2021-05-24 12:52:08,152 - HyperTuner_objective - INFO - ObjValue=-0.7025337815 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 465, 'epoch': 2, 'hidden_size': 469, 'lr': 1.3285633234086909}
2021-05-24 12:52:09,063 - HyperTuner_objective - INFO - ObjValue=-0.7117655873 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 457, 'epoch': 1, 'hidden_size': 438, 'lr': 1.2772526528148378}
2021-05-24 12:52:09,942 - HyperTuner_objective - INFO - ObjValue=-0.7173361778 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 460, 'epoch': 1, 'hidden_size': 449, 'lr': 1.2011056705809051}
2021-05-24 12:52:14,107 - HyperTuner_objective - INFO - ObjValue=-0.6716923714 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 473, 'epoch': 4, 'hidden_size': 446, 'lr': 1.1543625188120779}
2021-05-24 12:52:15,211 - HyperTuner_objective - INFO - ObjValue=-0.6915585399 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 438, 'epoch': 1, 'hidden_size': 478, 'lr': 0.7740147717351316}
2021-05-24 12:52:16,263 - HyperTuner_objective - INFO - ObjValue=-0.6978154182 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 488, 'epoch': 1, 'hidden_size': 483, 'lr': 0.981196255238293}
2021-05-24 12:52:19,189 - HyperTuner_objective - INFO - ObjValue=-0.6736569405 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 498, 'epoch': 3, 'hidden_size': 482, 'lr': 1.38729597061835}
2021-05-24 12:52:20,092 - HyperTuner_objective - INFO - ObjValue=-0.7164247036 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 485, 'epoch': 1, 'hidden_size': 456, 'lr': 0.903720868501347}
2021-05-24 12:52:20,980 - HyperTuner_objective - INFO - ObjValue=-0.6914016604 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 501, 'epoch': 1, 'hidden_size': 480, 'lr': 0.9530407904106712}
2021-05-24 12:52:23,104 - HyperTuner_objective - INFO - ObjValue=-0.7113025188 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 420, 'epoch': 2, 'hidden_size': 467, 'lr': 1.0356565876188126}
2021-05-24 12:52:24,106 - HyperTuner_objective - INFO - ObjValue=-0.6895941496 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 433, 'epoch': 1, 'hidden_size': 436, 'lr': 1.171326990502689}
2021-05-24 12:52:25,270 - HyperTuner_objective - INFO - ObjValue=-0.7162476182 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 413, 'epoch': 1, 'hidden_size': 465, 'lr': 1.0708773789606194}
2021-05-24 12:52:29,299 - HyperTuner_objective - INFO - ObjValue=-0.6475639939 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 419, 'epoch': 4, 'hidden_size': 447, 'lr': 1.3644812604477252}
2021-05-24 12:52:30,349 - HyperTuner_objective - INFO - ObjValue=-0.6964726448 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 426, 'epoch': 1, 'hidden_size': 454, 'lr': 1.2467928461859674}
2021-05-24 12:52:31,352 - HyperTuner_objective - INFO - ObjValue=-0.7128036618 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 470, 'epoch': 1, 'hidden_size': 460, 'lr': 0.7384403481497065}
2021-05-24 12:52:34,462 - HyperTuner_objective - INFO - ObjValue=-0.6848020554 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 430, 'epoch': 3, 'hidden_size': 464, 'lr': 0.9175934478644358}
2021-05-24 12:52:35,668 - HyperTuner_objective - INFO - ObjValue=-0.6975575686 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 456, 'epoch': 1, 'hidden_size': 457, 'lr': 1.0120844857780233}
2021-05-24 12:52:36,607 - HyperTuner_objective - INFO - ObjValue=-0.6839590669 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 446, 'epoch': 1, 'hidden_size': 439, 'lr': 1.1096584365640214}
